status,query_id,benchmark,source_file,json_path,pair_type,via_vertex,path_fingerprint,path_node_count,edge_count,total_L,total_H,total_P_length,total_W_length,total_avg_pop,total_avg_width,total_road_changes,box_feasible,box_violations,validation_status,distinct_repeated_vertices,maximum_vertex_multiplicity,total_repeated_occurrences,repeated_directed_edge_count,repeated_undirected_edge_count,repeated_vertices,one_simple_loop,repeated_anchor_vertex,loop_edge_count,loop_length,loop_elevation,loop_popularity_length,loop_width_length,loop_avg_pop,loop_avg_width,two_edge_reciprocal_backtrack,loop_spans,pattern_label
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[133],"P,S",19469,1051b280c5405a1f8da756ac2a0d5f0d164f312fe872dd1de4932988992c90e0,370,369,42910.0,682.3000018149614,8891842.0,628180.0,207.22074108599395,14.639477977161501,133,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 63, ""end_node_index"": 260, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 61, ""end_node_index"": 259, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 59, ""end_node_index"": 258, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 57, ""end_node_index"": 257, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 55, ""end_node_index"": 256, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 53, ""end_node_index"": 255, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 43, ""end_node_index"": 251, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 35, ""end_node_index"": 247, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 33, ""end_node_index"": 246, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 31, ""end_node_index"": 245, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 29, ""end_node_index"": 244, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 27, ""end_node_index"": 243, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 25, ""end_node_index"": 242, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 23, ""end_node_index"": 241, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 21, ""end_node_index"": 240, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 19, ""end_node_index"": 239, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 17, ""end_node_index"": 238, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 12, ""end_node_index"": 236, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[134],"P,S",19786,1285488adc506cdf6a1fffbd430bccafcfaf9d6d20c3410f20bea94b8515f4a7,372,371,43448.0,684.8000016137958,8881148.0,633180.0,204.40867243601548,14.57328300497146,133,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",19,2,19,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""7747"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 65, ""end_node_index"": 262, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 63, ""end_node_index"": 261, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 61, ""end_node_index"": 260, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 59, ""end_node_index"": 259, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 57, ""end_node_index"": 258, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 55, ""end_node_index"": 257, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 45, ""end_node_index"": 253, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 37, ""end_node_index"": 249, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 35, ""end_node_index"": 248, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 33, ""end_node_index"": 247, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 31, ""end_node_index"": 246, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 29, ""end_node_index"": 245, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 27, ""end_node_index"": 244, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 25, ""end_node_index"": 243, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 23, ""end_node_index"": 242, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 21, ""end_node_index"": 241, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 19, ""end_node_index"": 240, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 14, ""end_node_index"": 238, ""start_node_index"": 224}, {""anchor_vertex"": 7747, ""edge_count"": 2, ""end_node_index"": 232, ""start_node_index"": 230}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[135],"P,S",19787,c8e101b0b7b60c1fa50c9a0883e914b26c6482a34ee33d1489dd2d3127c3bc62,372,371,43189.0,686.8000018149614,8915803.0,629575.0,206.43689365347657,14.57720715923036,133,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 65, ""end_node_index"": 262, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 63, ""end_node_index"": 261, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 61, ""end_node_index"": 260, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 59, ""end_node_index"": 259, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 57, ""end_node_index"": 258, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 55, ""end_node_index"": 257, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 45, ""end_node_index"": 253, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 37, ""end_node_index"": 249, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 35, ""end_node_index"": 248, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 33, ""end_node_index"": 247, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 31, ""end_node_index"": 246, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 29, ""end_node_index"": 245, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 27, ""end_node_index"": 244, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 25, ""end_node_index"": 243, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 23, ""end_node_index"": 242, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 21, ""end_node_index"": 241, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 19, ""end_node_index"": 240, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 14, ""end_node_index"": 238, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[136],"P,S",19792,b586f4abde2500f8d158a40acc2b28d74be1e2802255d5b4898691a3a728c2d5,368,367,42924.0,683.5000015646219,8878554.0,628250.0,206.84358400894604,14.636333985649054,133,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 61, ""end_node_index"": 258, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 59, ""end_node_index"": 257, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 57, ""end_node_index"": 256, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 55, ""end_node_index"": 255, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 53, ""end_node_index"": 254, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 51, ""end_node_index"": 253, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 41, ""end_node_index"": 249, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 33, ""end_node_index"": 245, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 31, ""end_node_index"": 244, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 29, ""end_node_index"": 243, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 27, ""end_node_index"": 242, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 25, ""end_node_index"": 241, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 23, ""end_node_index"": 240, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 21, ""end_node_index"": 239, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 19, ""end_node_index"": 238, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 17, ""end_node_index"": 237, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 15, ""end_node_index"": 236, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 10, ""end_node_index"": 234, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[137],"P,S",20814,eeedf232021d5083949786c4eaf264f1a850ca0947cd909601f7e2503d48def0,376,375,43404.0,688.5000018179417,8933862.0,630650.0,205.8303842963782,14.529766841765737,131,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 69, ""end_node_index"": 266, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 67, ""end_node_index"": 265, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 65, ""end_node_index"": 264, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 63, ""end_node_index"": 263, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 61, ""end_node_index"": 262, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 59, ""end_node_index"": 261, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 49, ""end_node_index"": 257, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 41, ""end_node_index"": 253, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 39, ""end_node_index"": 252, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 37, ""end_node_index"": 251, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 35, ""end_node_index"": 250, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 33, ""end_node_index"": 249, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 31, ""end_node_index"": 248, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 29, ""end_node_index"": 247, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 27, ""end_node_index"": 246, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 25, ""end_node_index"": 245, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 23, ""end_node_index"": 244, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 18, ""end_node_index"": 242, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[138],"S,P",1475,b7fd452c9d52925ee8c207b1bc37a6344a3265bfecf5d1b03ad466721d05386b,382,381,43988.0,662.0000016912818,9154607.0,649435.0,208.11600891152133,14.763912885332363,123,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",11,2,11,0,8,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""14635"": 2, ""20203"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 54, ""end_node_index"": 247, ""start_node_index"": 193}, {""anchor_vertex"": 849, ""edge_count"": 52, ""end_node_index"": 246, ""start_node_index"": 194}, {""anchor_vertex"": 1506, ""edge_count"": 50, ""end_node_index"": 245, ""start_node_index"": 195}, {""anchor_vertex"": 843, ""edge_count"": 48, ""end_node_index"": 244, ""start_node_index"": 196}, {""anchor_vertex"": 844, ""edge_count"": 46, ""end_node_index"": 243, ""start_node_index"": 197}, {""anchor_vertex"": 1505, ""edge_count"": 44, ""end_node_index"": 242, ""start_node_index"": 198}, {""anchor_vertex"": 1478, ""edge_count"": 34, ""end_node_index"": 238, ""start_node_index"": 204}, {""anchor_vertex"": 1488, ""edge_count"": 26, ""end_node_index"": 234, ""start_node_index"": 208}, {""anchor_vertex"": 20203, ""edge_count"": 24, ""end_node_index"": 233, ""start_node_index"": 209}, {""anchor_vertex"": 14635, ""edge_count"": 22, ""end_node_index"": 232, ""start_node_index"": 210}, {""anchor_vertex"": 1531, ""edge_count"": 20, ""end_node_index"": 231, ""start_node_index"": 211}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[139],"S,P",1532,dfd4ef59ded6e8255e8ace83a9fa31d581de976a3b30c517ea207f336b997010,368,367,41746.0,650.8000014349818,8698405.0,613945.0,208.36499305322667,14.706678484166147,118,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",13,2,13,0,11,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 40, ""end_node_index"": 233, ""start_node_index"": 193}, {""anchor_vertex"": 849, ""edge_count"": 38, ""end_node_index"": 232, ""start_node_index"": 194}, {""anchor_vertex"": 1506, ""edge_count"": 36, ""end_node_index"": 231, ""start_node_index"": 195}, {""anchor_vertex"": 843, ""edge_count"": 34, ""end_node_index"": 230, ""start_node_index"": 196}, {""anchor_vertex"": 844, ""edge_count"": 32, ""end_node_index"": 229, ""start_node_index"": 197}, {""anchor_vertex"": 1505, ""edge_count"": 30, ""end_node_index"": 228, ""start_node_index"": 198}, {""anchor_vertex"": 1478, ""edge_count"": 20, ""end_node_index"": 224, ""start_node_index"": 204}, {""anchor_vertex"": 1488, ""edge_count"": 12, ""end_node_index"": 220, ""start_node_index"": 208}, {""anchor_vertex"": 20203, ""edge_count"": 10, ""end_node_index"": 219, ""start_node_index"": 209}, {""anchor_vertex"": 14635, ""edge_count"": 8, ""end_node_index"": 218, ""start_node_index"": 210}, {""anchor_vertex"": 1531, ""edge_count"": 6, ""end_node_index"": 217, ""start_node_index"": 211}, {""anchor_vertex"": 20338, ""edge_count"": 4, ""end_node_index"": 216, ""start_node_index"": 212}, {""anchor_vertex"": 13694, ""edge_count"": 2, ""end_node_index"": 215, ""start_node_index"": 213}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[140],"S,P",1572,2c5c0482b2cdd2739d6706c1b36881410da452c163b3af3435fd4ce2d200ce01,391,390,42837.0,686.3000034913421,8860176.0,603535.0,206.83465228657468,14.089105212783341,126,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",16,2,16,0,13,"{""805"": 2, ""1571"": 2, ""4558"": 2, ""4559"": 2, ""4560"": 2, ""4561"": 2, ""4748"": 2, ""4755"": 2, ""6197"": 2, ""11958"": 2, ""12318"": 2, ""15760"": 2, ""15800"": 2, ""15801"": 2, ""16885"": 2, ""21483"": 2}",False,805,,,,,,,,False,"[{""anchor_vertex"": 16885, ""edge_count"": 55, ""end_node_index"": 186, ""start_node_index"": 131}, {""anchor_vertex"": 805, ""edge_count"": 53, ""end_node_index"": 185, ""start_node_index"": 132}, {""anchor_vertex"": 4560, ""edge_count"": 51, ""end_node_index"": 184, ""start_node_index"": 133}, {""anchor_vertex"": 4561, ""edge_count"": 49, ""end_node_index"": 183, ""start_node_index"": 134}, {""anchor_vertex"": 4559, ""edge_count"": 47, ""end_node_index"": 182, ""start_node_index"": 135}, {""anchor_vertex"": 6197, ""edge_count"": 45, ""end_node_index"": 181, ""start_node_index"": 136}, {""anchor_vertex"": 21483, ""edge_count"": 43, ""end_node_index"": 180, ""start_node_index"": 137}, {""anchor_vertex"": 4558, ""edge_count"": 41, ""end_node_index"": 179, ""start_node_index"": 138}, {""anchor_vertex"": 4755, ""edge_count"": 33, ""end_node_index"": 176, ""start_node_index"": 143}, {""anchor_vertex"": 4748, ""edge_count"": 31, ""end_node_index"": 175, ""start_node_index"": 144}, {""anchor_vertex"": 15760, ""edge_count"": 18, ""end_node_index"": 166, ""start_node_index"": 148}, {""anchor_vertex"": 15800, ""edge_count"": 16, ""end_node_index"": 165, ""start_node_index"": 149}, {""anchor_vertex"": 15801, ""edge_count"": 14, ""end_node_index"": 164, ""start_node_index"": 150}, {""anchor_vertex"": 12318, ""edge_count"": 12, ""end_node_index"": 163, ""start_node_index"": 151}, {""anchor_vertex"": 11958, ""edge_count"": 10, ""end_node_index"": 162, ""start_node_index"": 152}, {""anchor_vertex"": 1571, ""edge_count"": 8, ""end_node_index"": 161, ""start_node_index"": 153}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[141],"S,P",1573,c9df4f2d430a9f9722ab82f3d06fc9af3c38cb2728d0739fc2137c4e6336da4e,391,390,42988.0,697.9000032767653,8935288.0,604290.0,207.8554015073974,14.057178747557458,128,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,15,"{""805"": 2, ""1571"": 2, ""4558"": 2, ""4559"": 2, ""4560"": 2, ""4561"": 2, ""4748"": 2, ""4755"": 2, ""6197"": 2, ""11958"": 2, ""12318"": 2, ""12348"": 2, ""15760"": 2, ""15800"": 2, ""15801"": 2, ""16885"": 2, ""21182"": 2, ""21483"": 2}",False,805,,,,,,,,False,"[{""anchor_vertex"": 16885, ""edge_count"": 55, ""end_node_index"": 186, ""start_node_index"": 131}, {""anchor_vertex"": 805, ""edge_count"": 53, ""end_node_index"": 185, ""start_node_index"": 132}, {""anchor_vertex"": 4560, ""edge_count"": 51, ""end_node_index"": 184, ""start_node_index"": 133}, {""anchor_vertex"": 4561, ""edge_count"": 49, ""end_node_index"": 183, ""start_node_index"": 134}, {""anchor_vertex"": 4559, ""edge_count"": 47, ""end_node_index"": 182, ""start_node_index"": 135}, {""anchor_vertex"": 6197, ""edge_count"": 45, ""end_node_index"": 181, ""start_node_index"": 136}, {""anchor_vertex"": 21483, ""edge_count"": 43, ""end_node_index"": 180, ""start_node_index"": 137}, {""anchor_vertex"": 4558, ""edge_count"": 41, ""end_node_index"": 179, ""start_node_index"": 138}, {""anchor_vertex"": 4755, ""edge_count"": 33, ""end_node_index"": 176, ""start_node_index"": 143}, {""anchor_vertex"": 4748, ""edge_count"": 31, ""end_node_index"": 175, ""start_node_index"": 144}, {""anchor_vertex"": 15760, ""edge_count"": 18, ""end_node_index"": 166, ""start_node_index"": 148}, {""anchor_vertex"": 15800, ""edge_count"": 16, ""end_node_index"": 165, ""start_node_index"": 149}, {""anchor_vertex"": 15801, ""edge_count"": 14, ""end_node_index"": 164, ""start_node_index"": 150}, {""anchor_vertex"": 12318, ""edge_count"": 12, ""end_node_index"": 163, ""start_node_index"": 151}, {""anchor_vertex"": 11958, ""edge_count"": 10, ""end_node_index"": 162, ""start_node_index"": 152}, {""anchor_vertex"": 1571, ""edge_count"": 8, ""end_node_index"": 161, ""start_node_index"": 153}, {""anchor_vertex"": 21182, ""edge_count"": 4, ""end_node_index"": 158, ""start_node_index"": 154}, {""anchor_vertex"": 12348, ""edge_count"": 2, ""end_node_index"": 157, ""start_node_index"": 155}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[142],"S,P",1575,0d9803e437c33fa97569d89bb2aaa73132af7cf2289c7133971c38c463d2d970,385,384,40879.0,678.9000035151839,8472926.0,593745.0,207.26842633136818,14.5244502067076,122,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",16,2,16,0,14,"{""805"": 2, ""1571"": 2, ""4558"": 2, ""4559"": 2, ""4560"": 2, ""4561"": 2, ""4748"": 2, ""4755"": 2, ""6197"": 2, ""11958"": 2, ""12318"": 2, ""15760"": 2, ""15800"": 2, ""15801"": 2, ""16885"": 2, ""21483"": 2}",False,805,,,,,,,,False,"[{""anchor_vertex"": 16885, ""edge_count"": 49, ""end_node_index"": 180, ""start_node_index"": 131}, {""anchor_vertex"": 805, ""edge_count"": 47, ""end_node_index"": 179, ""start_node_index"": 132}, {""anchor_vertex"": 4560, ""edge_count"": 45, ""end_node_index"": 178, ""start_node_index"": 133}, {""anchor_vertex"": 4561, ""edge_count"": 43, ""end_node_index"": 177, ""start_node_index"": 134}, {""anchor_vertex"": 4559, ""edge_count"": 41, ""end_node_index"": 176, ""start_node_index"": 135}, {""anchor_vertex"": 6197, ""edge_count"": 39, ""end_node_index"": 175, ""start_node_index"": 136}, {""anchor_vertex"": 21483, ""edge_count"": 37, ""end_node_index"": 174, ""start_node_index"": 137}, {""anchor_vertex"": 4558, ""edge_count"": 35, ""end_node_index"": 173, ""start_node_index"": 138}, {""anchor_vertex"": 4755, ""edge_count"": 27, ""end_node_index"": 170, ""start_node_index"": 143}, {""anchor_vertex"": 4748, ""edge_count"": 25, ""end_node_index"": 169, ""start_node_index"": 144}, {""anchor_vertex"": 15760, ""edge_count"": 12, ""end_node_index"": 160, ""start_node_index"": 148}, {""anchor_vertex"": 15800, ""edge_count"": 10, ""end_node_index"": 159, ""start_node_index"": 149}, {""anchor_vertex"": 15801, ""edge_count"": 8, ""end_node_index"": 158, ""start_node_index"": 150}, {""anchor_vertex"": 12318, ""edge_count"": 6, ""end_node_index"": 157, ""start_node_index"": 151}, {""anchor_vertex"": 11958, ""edge_count"": 4, ""end_node_index"": 156, ""start_node_index"": 152}, {""anchor_vertex"": 1571, ""edge_count"": 2, ""end_node_index"": 155, ""start_node_index"": 153}]",MULTIPLE_REPEATED_VERTICES
